sex,age,icd10,resid,country,2016,2017,2018,2019,2020,2021,2022,2023
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Norway,1878.0,2076.0,2127.0,2084.0,2072.0,2119.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Poland,414.0,534.0,501.0,426.0,474.0,1378.0,1804.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Portugal,2287.0,2527.0,3094.0,3621.0,4128.0,3882.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Romania,109.0,102.0,123.0,117.0,167.0,151.0,0.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Serbia,900.0,962.0,967.0,972.0,1040.0,1148.0,1096.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Slovakia,496.0,378.0,400.0,383.0,389.0,211.0,212.0,27.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Slovenia,25.0,41.0,45.0,55.0,55.0,46.0,65.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Spain,13981.0,14433.0,14861.0,15180.0,14683.0,13485.0,15301.0,14748.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Sweden,4251.0,4327.0,4380.0,4172.0,4210.0,3663.0,3953.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Switzerland,3509.0,3964.0,4009.0,4046.0,3936.0,3606.0,4145.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,Türkiye,359.0,334.0,333.0,230.0,210.0,318.0,282.0,0.0
Females,65 years or over,Mental and behavioural disorders,All deaths reported in the country,United Kingdom,35246.0,36459.0,36117.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Austria,9.0,7.0,10.0,5.0,11.0,12.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Belgium,13.0,13.0,18.0,4.0,14.0,10.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Bulgaria,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Croatia,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Cyprus,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Czechia,0.0,6.0,7.0,0.0,4.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Denmark,4.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Estonia,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),222.0,171.0,188.0,186.0,225.0,240.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,European Union - 28 countries (2013-2020),254.0,196.0,211.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Finland,3.0,6.0,5.0,15.0,15.0,12.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,France,49.0,34.0,32.0,44.0,37.0,27.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Germany,50.0,44.0,46.0,42.0,61.0,56.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Greece,6.0,4.0,8.0,4.0,6.0,4.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Hungary,18.0,6.0,10.0,12.0,10.0,12.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Iceland,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Ireland,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Italy,15.0,12.0,10.0,6.0,9.0,21.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Latvia,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Lithuania,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Luxembourg,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Netherlands,25.0,18.0,23.0,14.0,29.0,44.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Norway,1.0,2.0,2.0,0.0,2.0,9.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Poland,12.0,6.0,4.0,18.0,10.0,14.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Portugal,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Romania,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Serbia,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Slovakia,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Slovenia,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Spain,2.0,4.0,11.0,2.0,6.0,17.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Sweden,4.0,4.0,1.0,5.0,3.0,6.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Switzerland,9.0,6.0,11.0,6.0,6.0,1.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Türkiye,16.0,4.0,9.0,6.0,16.0,3.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,United Kingdom,32.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Austria,9.0,7.0,11.0,6.0,12.0,12.0,11.0,7.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Belgium,13.0,13.0,18.0,4.0,14.0,11.0,12.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Bulgaria,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Croatia,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Cyprus,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Czechia,0.0,6.0,7.0,0.0,4.0,0.0,7.0,6.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Denmark,4.0,2.0,0.0,7.0,0.0,0.0,6.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Estonia,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,European Union - 27 countries (from 2020),223.0,173.0,191.0,187.0,224.0,242.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,European Union - 28 countries (2013-2020),255.0,196.0,214.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Finland,3.0,6.0,5.0,15.0,15.0,12.0,4.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,France,50.0,34.0,32.0,44.0,35.0,27.0,29.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Germany,50.0,44.0,45.0,42.0,61.0,56.0,57.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Greece,6.0,4.0,8.0,4.0,6.0,4.0,6.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Hungary,18.0,6.0,10.0,12.0,10.0,12.0,12.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Iceland,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Ireland,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Italy,15.0,12.0,11.0,6.0,9.0,21.0,12.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Latvia,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Lithuania,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Luxembourg,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Metropolitan France,48.0,32.0,32.0,43.0,32.0,27.0,29.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Netherlands,24.0,16.0,23.0,14.0,29.0,45.0,50.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Norway,1.0,2.0,2.0,0.0,2.0,9.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Poland,12.0,6.0,4.0,18.0,10.0,14.0,7.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Portugal,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Romania,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Serbia,3.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Slovakia,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Slovenia,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Spain,2.0,6.0,11.0,2.0,6.0,17.0,6.0,6.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Sweden,4.0,4.0,3.0,5.0,3.0,6.0,4.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Switzerland,9.0,6.0,12.0,6.0,8.0,1.0,11.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,Türkiye,16.0,4.0,9.0,6.0,16.0,3.0,4.0,0.0
Females,From 15 to 29 years,Mental and behavioural disorders,All deaths reported in the country,United Kingdom,32.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Austria,0.0,0.0,0.0,10.0,16.0,22.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Belgium,0.0,0.0,0.0,21.0,22.0,27.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Bulgaria,0.0,0.0,0.0,3.0,5.0,7.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Croatia,0.0,0.0,8.0,12.0,10.0,4.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Cyprus,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Czechia,0.0,0.0,0.0,12.0,12.0,11.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Denmark,0.0,0.0,0.0,4.0,8.0,8.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Estonia,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),0.0,0.0,143.0,346.0,771.0,745.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,European Union - 28 countries (2013-2020),0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Finland,0.0,0.0,0.0,7.0,11.0,14.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,France,0.0,0.0,135.0,135.0,149.0,127.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Germany,0.0,0.0,0.0,0.0,189.0,190.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Greece,0.0,0.0,0.0,9.0,4.0,18.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Hungary,0.0,0.0,0.0,55.0,46.0,42.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Iceland,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Ireland,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Italy,0.0,0.0,0.0,52.0,46.0,53.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Latvia,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Lithuania,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Luxembourg,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Netherlands,0.0,0.0,0.0,0.0,62.0,64.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Norway,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Poland,0.0,0.0,0.0,0.0,107.0,71.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Portugal,0.0,0.0,0.0,0.0,19.0,11.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Romania,0.0,0.0,0.0,2.0,4.0,15.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Serbia,0.0,0.0,0.0,7.0,13.0,15.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Slovakia,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Slovenia,0.0,0.0,0.0,2.0,4.0,13.0,0.0,0.0
Females,From 30 to 44 years,Mental and behavioural disorders,All deaths of residents in or outside their home country,Spain,0.0,0.0,0.0,14.0,26.0,26.0,0.0,0.0
