worktime,sector,sex,level,country,2005,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total,Total,Males,Bachelor's or equivalent level - professional,Croatia,,,,21436.0,21608.0,20788.0,20286.0,20440.0,20060.0,20310.0,20465.0,20067.0,19752.0
Total,Total,Males,Bachelor's or equivalent level - professional,Hungary,,,,,,,,,,,,,
Total,Total,Males,Bachelor's or equivalent level - professional,Ireland,,,,,,,,,,,,,
Total,Total,Males,Bachelor's or equivalent level - professional,Iceland,,,,,,,,,,,,,
Total,Total,Males,Bachelor's or equivalent level - professional,Italy,,,,,,,,,,,,,
Total,Total,Males,Bachelor's or equivalent level - professional,Liechtenstein,,,,,,,,,,0.0,0.0,0.0,0.0
Total,Total,Males,Bachelor's or equivalent level - professional,Lithuania,,,,20655.0,19499.0,18834.0,18462.0,17379.0,16329.0,15314.0,14577.0,14146.0,13857.0
Total,Total,Males,Bachelor's or equivalent level - professional,Luxembourg,,,,,796.0,776.0,808.0,832.0,705.0,654.0,688.0,702.0,648.0
Total,Total,Males,Bachelor's or equivalent level - professional,Latvia,,,,17520.0,16786.0,13794.0,13467.0,13440.0,12847.0,13000.0,12910.0,12211.0,11528.0
Total,Total,Males,Bachelor's or equivalent level - professional,Montenegro,,,,,,,2535.0,2515.0,2108.0,1824.0,1577.0,1539.0,
Total,Total,Males,Bachelor's or equivalent level - professional,North Macedonia,,,,,,,4244.0,1170.0,4644.0,5645.0,3060.0,2781.0,1998.0
Total,Total,Males,Bachelor's or equivalent level - professional,Malta,,,,,,,,,,,,1761.0,1591.0
Total,Total,Males,Bachelor's or equivalent level - professional,Netherlands,,,,,,,,,,233011.0,232514.0,240134.0,230274.0
Total,Total,Males,Bachelor's or equivalent level - professional,Norway,,,,,,,,,,,,,
Total,Total,Males,Bachelor's or equivalent level - professional,Poland,,,,,,,,,,,78509.0,80280.0,83992.0
Total,Total,Males,Bachelor's or equivalent level - professional,Portugal,,,,,,,,,,,,,
Total,Total,Males,Bachelor's or equivalent level - professional,Romania,,,,,,,,,,,,,
Total,Total,Males,Bachelor's or equivalent level - professional,Serbia,,,,25595.0,26185.0,25616.0,25544.0,24674.0,22944.0,20807.0,19329.0,18632.0,17947.0
Total,Total,Males,Bachelor's or equivalent level - professional,Sweden,,,,,,,,,,,,,
Total,Total,Males,Bachelor's or equivalent level - professional,Slovenia,,,,11179.0,10455.0,9564.0,8973.0,8735.0,8409.0,8148.0,8462.0,9312.0,9399.0
Total,Total,Males,Bachelor's or equivalent level - professional,Slovakia,,,,,,,,,,,,,
Total,Total,Males,Bachelor's or equivalent level - professional,Türkiye,,,,,,,,,,,,,
Total,Total,Males,Bachelor's or equivalent level - professional,United Kingdom,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level,Albania,,,,,,,,,,,,13928.0,14525.0
Total,Total,Males,Master's or equivalent level,Austria,,,,63169.0,63109.0,63329.0,62661.0,62244.0,62356.0,61060.0,61250.0,63894.0,65047.0
Total,Total,Males,Master's or equivalent level,Bosnia and Herzegovina,,,,,,,,,7099.0,7266.0,7511.0,7574.0,6909.0
Total,Total,Males,Master's or equivalent level,Belgium,,,,39022.0,42762.0,44806.0,44874.0,46800.0,46871.0,46027.0,48571.0,50852.0,52779.0
Total,Total,Males,Master's or equivalent level,Bulgaria,,,,34576.0,35838.0,35107.0,34159.0,32887.0,31716.0,30610.0,29894.0,29137.0,28883.0
Total,Total,Males,Master's or equivalent level,Switzerland,,,,29619.0,31061.0,31512.0,32712.0,33460.0,34034.0,34997.0,36104.0,38301.0,39996.0
Total,Total,Males,Master's or equivalent level,Cyprus,,,,3010.0,3483.0,4529.0,5423.0,6102.0,6325.0,6498.0,6882.0,7525.0,7587.0
Total,Total,Males,Master's or equivalent level,Czechia,,,,52192.0,55052.0,53614.0,50454.0,48770.0,45020.0,43480.0,42237.0,42725.0,43526.0
Total,Total,Males,Master's or equivalent level,Germany,,,,429744.0,445522.0,459459.0,474183.0,484221.0,491490.0,494068.0,496417.0,506746.0,511281.0
Total,Total,Males,Master's or equivalent level,Denmark,,,,29109.0,30080.0,31858.0,32656.0,31357.0,30811.0,30324.0,29892.0,30107.0,29970.0
Total,Total,Males,Master's or equivalent level,Estonia,,,,6199.0,6110.0,6062.0,5688.0,5619.0,5516.0,5596.0,5667.0,5577.0,5359.0
Total,Total,Males,Master's or equivalent level,Greece,,,,20203.0,22793.0,22575.0,24257.0,29182.0,31317.0,33892.0,33675.0,36576.0,38974.0
Total,Total,Males,Master's or equivalent level,Spain,,,,230525.0,184578.0,157478.0,145902.0,141918.0,141156.0,143306.0,148518.0,154041.0,163823.0
Total,Total,Males,Master's or equivalent level,European Union - 27 countries (from 2020),,,,2118733.0,2094178.0,2149453.0,2154035.0,2180559.0,2224179.0,2229906.0,2261292.0,2300876.0,2307895.0
Total,Total,Males,Master's or equivalent level,European Union - 28 countries (2013-2020),,,,2297607.0,2271710.0,2323772.0,2322664.0,2354938.0,2401727.0,2419635.0,,,
Total,Total,Males,Master's or equivalent level,Finland,,,,24088.0,25219.0,25811.0,26160.0,27834.0,28715.0,29978.0,29842.0,30802.0,32256.0
Total,Total,Males,Master's or equivalent level,France,,,,387089.0,396704.0,403207.0,412492.0,429448.0,460141.0,465837.0,473164.0,464307.0,469693.0
Total,Total,Males,Master's or equivalent level,Croatia,,,,21855.0,22478.0,22036.0,22660.0,23628.0,23853.0,24016.0,24207.0,24400.0,24020.0
Total,Total,Males,Master's or equivalent level,Hungary,,,,32927.0,31210.0,31718.0,32394.0,33894.0,34608.0,34730.0,34566.0,35993.0,36893.0
Total,Total,Males,Master's or equivalent level,Ireland,,,,13409.0,11134.0,13121.0,12727.0,13404.0,15332.0,15550.0,16067.0,18196.0,17258.0
Total,Total,Males,Master's or equivalent level,Iceland,,,,1387.0,1566.0,1423.0,1382.0,1356.0,1361.0,1351.0,1420.0,1675.0,1648.0
Total,Total,Males,Master's or equivalent level,Italy,,,,288131.0,288018.0,285243.0,283018.0,284016.0,292694.0,297943.0,307034.0,321429.0,321899.0
Total,Total,Males,Master's or equivalent level,Liechtenstein,,,,165.0,172.0,167.0,170.0,190.0,193.0,191.0,178.0,203.0,187.0
Total,Total,Males,Master's or equivalent level,Lithuania,,,,10929.0,10818.0,10431.0,10161.0,10104.0,9843.0,9648.0,9446.0,9510.0,9555.0
Total,Total,Males,Master's or equivalent level,Luxembourg,,,,,1154.0,1209.0,1233.0,1196.0,1211.0,1206.0,1221.0,1269.0,1301.0
Total,Total,Males,Master's or equivalent level,Latvia,,,,4228.0,4580.0,5665.0,5994.0,6410.0,6657.0,7087.0,7450.0,6935.0,6490.0
Total,Total,Males,Master's or equivalent level,Montenegro,,,,,,,340.0,470.0,475.0,486.0,735.0,1021.0,
Total,Total,Males,Master's or equivalent level,North Macedonia,,,,1564.0,1206.0,1711.0,1282.0,1282.0,1271.0,1095.0,1674.0,1608.0,1485.0
Total,Total,Males,Master's or equivalent level,Malta,,,,1382.0,1512.0,1581.0,1694.0,1886.0,1988.0,2201.0,2508.0,2472.0,2484.0
Total,Total,Males,Master's or equivalent level,Netherlands,,,,,,75468.0,77988.0,79414.0,82080.0,85063.0,88929.0,93719.0,89035.0
Total,Total,Males,Master's or equivalent level,Norway,,,,24495.0,26386.0,27190.0,28016.0,28877.0,30882.0,32064.0,34073.0,37863.0,39548.0
Total,Total,Males,Master's or equivalent level,Poland,,,,200041.0,185755.0,177980.0,172803.0,166870.0,159903.0,149822.0,150700.0,143225.0,141815.0
Total,Total,Males,Master's or equivalent level,Portugal,,,,55841.0,56231.0,54311.0,54664.0,54576.0,54983.0,56676.0,56873.0,59470.0,48910.0
Total,Total,Males,Master's or equivalent level,Romania,,,,75014.0,74487.0,68439.0,67025.0,66557.0,68261.0,67271.0,68181.0,69594.0,67637.0
Total,Total,Males,Master's or equivalent level,Serbia,,,,13143.0,13605.0,14602.0,15822.0,17815.0,17780.0,18138.0,18416.0,19269.0,19220.0
Total,Total,Males,Master's or equivalent level,Sweden,,,,58627.0,58932.0,59808.0,60246.0,61156.0,62082.0,59880.0,61046.0,65293.0,65238.0
Total,Total,Males,Master's or equivalent level,Slovenia,,,,9249.0,8278.0,7992.0,7899.0,7924.0,7755.0,7470.0,7500.0,8235.0,7917.0
Total,Total,Males,Master's or equivalent level,Slovakia,,,,28174.0,27158.0,26616.0,24620.0,23142.0,21495.0,20667.0,19555.0,18848.0,18265.0
Total,Total,Males,Master's or equivalent level,Türkiye,,,,175976.0,201445.0,252389.0,305068.0,353448.0,339543.0,291098.0,233633.0,259991.0,271585.0
Total,Total,Males,Master's or equivalent level,United Kingdom,,,,178874.0,177532.0,174319.0,168629.0,174379.0,177548.0,189729.0,,,
Total,Total,Males,Master's or equivalent level - academic,Albania,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Austria,,,,,,,,,,61060.0,61250.0,63894.0,65047.0
Total,Total,Males,Master's or equivalent level - academic,Bosnia and Herzegovina,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Belgium,,,,39022.0,42762.0,44806.0,44874.0,46800.0,46871.0,46027.0,48571.0,50852.0,52779.0
Total,Total,Males,Master's or equivalent level - academic,Bulgaria,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Switzerland,,,,27072.0,28416.0,29060.0,30024.0,31029.0,31583.0,32542.0,33723.0,36103.0,37855.0
Total,Total,Males,Master's or equivalent level - academic,Cyprus,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Czechia,,,,52192.0,55052.0,53614.0,50454.0,48770.0,45020.0,43480.0,42237.0,42725.0,43526.0
Total,Total,Males,Master's or equivalent level - academic,Germany,,,,429744.0,445522.0,459459.0,474183.0,484221.0,491490.0,494068.0,496417.0,506746.0,511281.0
Total,Total,Males,Master's or equivalent level - academic,Denmark,,,,27242.0,28827.0,30284.0,30953.0,29637.0,28996.0,28680.0,28228.0,28503.0,28294.0
Total,Total,Males,Master's or equivalent level - academic,Estonia,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Greece,,,,19331.0,21584.0,21229.0,21911.0,26110.0,27893.0,30982.0,33675.0,36576.0,38974.0
Total,Total,Males,Master's or equivalent level - academic,Spain,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Finland,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,France,,,,87658.0,88000.0,90029.0,97197.0,105807.0,123340.0,8945.0,6445.0,5939.0,5949.0
Total,Total,Males,Master's or equivalent level - academic,Croatia,,,,18558.0,18816.0,18619.0,19224.0,19980.0,20333.0,20607.0,20296.0,20752.0,20413.0
Total,Total,Males,Master's or equivalent level - academic,Hungary,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Ireland,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Iceland,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Italy,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Liechtenstein,,,,165.0,172.0,167.0,170.0,190.0,193.0,191.0,178.0,203.0,187.0
Total,Total,Males,Master's or equivalent level - academic,Lithuania,,,,10414.0,10282.0,9902.0,9652.0,9597.0,9307.0,9122.0,8923.0,8968.0,9024.0
Total,Total,Males,Master's or equivalent level - academic,Luxembourg,,,,,310.0,335.0,386.0,369.0,399.0,414.0,468.0,492.0,540.0
Total,Total,Males,Master's or equivalent level - academic,Latvia,,,,2020.0,2002.0,1751.0,1833.0,1906.0,1949.0,2156.0,2367.0,2146.0,1987.0
Total,Total,Males,Master's or equivalent level - academic,Montenegro,,,,,,,334.0,459.0,469.0,480.0,716.0,962.0,
Total,Total,Males,Master's or equivalent level - academic,North Macedonia,,,,1403.0,1024.0,1588.0,1198.0,1198.0,1204.0,991.0,1525.0,1466.0,1358.0
Total,Total,Males,Master's or equivalent level - academic,Malta,,,,,,,,,,,,1507.0,1467.0
Total,Total,Males,Master's or equivalent level - academic,Netherlands,,,,,,,,,,80597.0,84254.0,87438.0,81107.0
Total,Total,Males,Master's or equivalent level - academic,Norway,,,,24495.0,26386.0,27190.0,28016.0,28877.0,30882.0,32064.0,34073.0,37863.0,39548.0
Total,Total,Males,Master's or equivalent level - academic,Poland,,,,,,,,,,,129855.0,122246.0,119771.0
Total,Total,Males,Master's or equivalent level - academic,Portugal,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Romania,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Serbia,,,,13143.0,13605.0,14602.0,15822.0,17815.0,17780.0,17364.0,17035.0,17275.0,17208.0
Total,Total,Males,Master's or equivalent level - academic,Sweden,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Slovenia,,,,2610.0,890.0,180.0,10.0,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Slovakia,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,Türkiye,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - academic,United Kingdom,,,,,177532.0,174319.0,168629.0,174379.0,177548.0,189729.0,,,
Total,Total,Males,Master's or equivalent level - professional,Albania,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Austria,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Bosnia and Herzegovina,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Belgium,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Bulgaria,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Switzerland,,,,2547.0,2645.0,2452.0,2688.0,2431.0,2451.0,2455.0,2381.0,2198.0,2141.0
Total,Total,Males,Master's or equivalent level - professional,Cyprus,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Czechia,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Germany,,,,,,,,,,,,,0.0
Total,Total,Males,Master's or equivalent level - professional,Denmark,,,,1867.0,1253.0,1574.0,1703.0,1720.0,1815.0,1644.0,1664.0,1604.0,1676.0
Total,Total,Males,Master's or equivalent level - professional,Estonia,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Greece,,,,872.0,1209.0,1346.0,2346.0,3072.0,3424.0,2910.0,,,
Total,Total,Males,Master's or equivalent level - professional,Spain,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Finland,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,France,,,,299431.0,308704.0,313178.0,315295.0,323641.0,336801.0,339123.0,345796.0,327370.0,332268.0
Total,Total,Males,Master's or equivalent level - professional,Croatia,,,,3297.0,3662.0,3417.0,3436.0,3648.0,3520.0,3409.0,3911.0,3648.0,3607.0
Total,Total,Males,Master's or equivalent level - professional,Hungary,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Ireland,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Iceland,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Italy,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Liechtenstein,,,,,,,,,,0.0,0.0,0.0,0.0
Total,Total,Males,Master's or equivalent level - professional,Lithuania,,,,515.0,536.0,529.0,509.0,507.0,536.0,526.0,523.0,542.0,531.0
Total,Total,Males,Master's or equivalent level - professional,Luxembourg,,,,,844.0,874.0,847.0,827.0,812.0,792.0,753.0,777.0,761.0
Total,Total,Males,Master's or equivalent level - professional,Latvia,,,,2208.0,2578.0,3914.0,4161.0,4504.0,4708.0,4931.0,5083.0,4789.0,4503.0
Total,Total,Males,Master's or equivalent level - professional,Montenegro,,,,,,,6.0,11.0,6.0,6.0,19.0,59.0,
Total,Total,Males,Master's or equivalent level - professional,North Macedonia,,,,161.0,182.0,123.0,84.0,84.0,67.0,104.0,149.0,142.0,127.0
Total,Total,Males,Master's or equivalent level - professional,Malta,,,,,,,,,,,,965.0,1017.0
Total,Total,Males,Master's or equivalent level - professional,Netherlands,,,,,,,,,,4466.0,4675.0,6281.0,7928.0
Total,Total,Males,Master's or equivalent level - professional,Norway,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Poland,,,,,,,,,,,20845.0,20979.0,22044.0
Total,Total,Males,Master's or equivalent level - professional,Portugal,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Romania,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Serbia,,,,,,,,,,774.0,1381.0,1994.0,2012.0
Total,Total,Males,Master's or equivalent level - professional,Sweden,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Slovenia,,,,0.0,0.0,0.0,0.0,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Slovakia,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,Türkiye,,,,,,,,,,,,,
Total,Total,Males,Master's or equivalent level - professional,United Kingdom,,,,,,,,,,,,,
Total,Total,Males,Doctoral or equivalent level,Albania,,,,,,,,,,,,789.0,279.0
Total,Total,Males,Doctoral or equivalent level,Austria,,,,13563.0,13059.0,12879.0,12635.0,12353.0,11111.0,10563.0,10399.0,10518.0,10850.0
Total,Total,Males,Doctoral or equivalent level,Bosnia and Herzegovina,,,,,,,,,482.0,508.0,492.0,606.0,614.0
Total,Total,Males,Doctoral or equivalent level,Belgium,,,,7962.0,8376.0,8890.0,8934.0,9109.0,9284.0,9053.0,9625.0,9976.0,10107.0
Total,Total,Males,Doctoral or equivalent level,Bulgaria,,,,2627.0,2988.0,3219.0,3290.0,3238.0,3131.0,3031.0,3056.0,3115.0,3143.0
Total,Total,Males,Doctoral or equivalent level,Switzerland,,,,12517.0,12733.0,12837.0,13131.0,13325.0,13481.0,13578.0,13590.0,13835.0,14039.0
Total,Total,Males,Doctoral or equivalent level,Cyprus,,,,368.0,421.0,490.0,539.0,551.0,619.0,619.0,650.0,683.0,745.0
Total,Total,Males,Doctoral or equivalent level,Czechia,,,,14176.0,14027.0,13717.0,13584.0,13085.0,12430.0,12032.0,11741.0,12202.0,12072.0
Total,Total,Males,Doctoral or equivalent level,Germany,,,,126800.0,128000.0,109100.0,109700.0,110500.0,111400.0,112300.0,97907.0,101957.0,105161.0
Total,Total,Males,Doctoral or equivalent level,Denmark,,,,4847.0,4892.0,4866.0,4831.0,4693.0,4554.0,4525.0,4399.0,4443.0,4575.0
Total,Total,Males,Doctoral or equivalent level,Estonia,,,,1263.0,1267.0,1237.0,1207.0,1104.0,1070.0,1048.0,994.0,1020.0,1067.0
Total,Total,Males,Doctoral or equivalent level,Greece,,,,12079.0,12640.0,18008.0,18255.0,15066.0,14949.0,15815.0,16232.0,17593.0,16974.0
Total,Total,Males,Doctoral or equivalent level,Spain,,,,12274.0,12289.0,16148.0,28005.0,36011.0,42836.0,45410.0,46322.0,47813.0,48715.0
Total,Total,Males,Doctoral or equivalent level,European Union - 27 countries (from 2020),,,,336201.0,336050.0,325021.0,335202.0,337757.0,343267.0,346452.0,334017.0,343822.0,341633.0
Total,Total,Males,Doctoral or equivalent level,European Union - 28 countries (2013-2020),,,,394162.0,395121.0,384371.0,394240.0,395834.0,400473.0,404001.0,,,
Total,Total,Males,Doctoral or equivalent level,Finland,,,,9860.0,9761.0,9400.0,9235.0,8857.0,8796.0,8592.0,8628.0,8762.0,8977.0
