sex,age,icd10,resid,country,2016,2017,2018,2019,2020,2021,2022,2023
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Spain,3.0,4.0,7.0,6.0,5.0,12.0,10.0,5.0
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,European Union - 27 countries (from 2020),380.0,339.0,393.0,342.0,395.0,431.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,European Union - 28 countries (2013-2020),431.0,376.0,434.0,,,,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Finland,12.0,14.0,20.0,18.0,29.0,20.0,13.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,France,66.0,59.0,72.0,68.0,72.0,70.0,62.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Metropolitan France,64.0,55.0,67.0,67.0,69.0,67.0,60.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Croatia,2.0,1.0,0.0,3.0,1.0,0.0,4.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Hungary,25.0,22.0,21.0,18.0,20.0,15.0,17.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Ireland,0.0,3.0,1.0,1.0,1.0,2.0,2.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Iceland,0.0,2.0,0.0,1.0,1.0,0.0,1.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Italy,21.0,23.0,26.0,19.0,28.0,28.0,23.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Liechtenstein,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Lithuania,3.0,1.0,0.0,1.0,0.0,1.0,1.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Luxembourg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Latvia,4.0,2.0,2.0,1.0,4.0,7.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Malta,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Netherlands,23.0,20.0,31.0,12.0,30.0,37.0,40.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Norway,1.0,4.0,2.0,3.0,2.0,8.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Poland,31.0,37.0,38.0,41.0,43.0,39.0,39.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Portugal,4.0,1.0,3.0,3.0,3.0,6.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Romania,0.0,1.0,5.0,7.0,3.0,4.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Serbia,5.0,2.0,4.0,7.0,2.0,6.0,4.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Sweden,4.0,4.0,5.0,5.0,5.0,8.0,6.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Slovenia,2.0,1.0,1.0,1.0,1.0,2.0,3.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Slovakia,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,Türkiye,15.0,13.0,9.0,6.0,13.0,8.0,10.0,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths reported in the country,United Kingdom,51.0,37.0,41.0,,,,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Austria,22.0,14.0,26.0,23.0,18.0,22.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Belgium,16.0,11.0,15.0,6.0,12.0,11.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Bulgaria,2.0,0.0,1.0,0.0,0.0,2.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Switzerland,8.0,9.0,14.0,10.0,10.0,8.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Cyprus,0.0,0.0,0.0,0.0,0.0,1.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Czechia,5.0,4.0,6.0,2.0,2.0,1.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Germany,121.0,109.0,104.0,90.0,110.0,125.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Denmark,5.0,5.0,2.0,5.0,1.0,1.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Estonia,1.0,0.0,0.0,1.0,1.0,1.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Greece,3.0,4.0,6.0,5.0,3.0,8.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Spain,3.0,3.0,6.0,6.0,5.0,12.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),377.0,339.0,389.0,338.0,390.0,423.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,European Union - 28 countries (2013-2020),427.0,378.0,430.0,,,,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Finland,12.0,14.0,20.0,18.0,29.0,20.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,France,67.0,59.0,72.0,66.0,72.0,70.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Croatia,2.0,1.0,0.0,3.0,1.0,0.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Hungary,25.0,22.0,21.0,18.0,20.0,15.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Ireland,0.0,3.0,1.0,1.0,1.0,2.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Iceland,0.0,2.0,1.0,1.0,1.0,0.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Italy,19.0,22.0,25.0,19.0,27.0,28.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Liechtenstein,0.0,0.0,0.0,0.0,0.0,1.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Lithuania,3.0,1.0,0.0,1.0,0.0,1.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Luxembourg,2.0,0.0,0.0,0.0,0.0,0.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Latvia,4.0,3.0,2.0,1.0,4.0,7.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Malta,0.0,0.0,0.0,0.0,0.0,0.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Netherlands,23.0,19.0,29.0,12.0,29.0,34.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Norway,1.0,4.0,2.0,3.0,2.0,8.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Poland,31.0,37.0,39.0,41.0,43.0,39.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Portugal,3.0,0.0,3.0,3.0,3.0,6.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Romania,1.0,3.0,5.0,7.0,3.0,4.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Serbia,5.0,2.0,4.0,7.0,2.0,6.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Sweden,4.0,4.0,4.0,5.0,5.0,8.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Slovenia,2.0,1.0,1.0,1.0,1.0,2.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Slovakia,1.0,0.0,1.0,4.0,0.0,3.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,Türkiye,15.0,13.0,9.0,6.0,13.0,8.0,,
Total,From 15 to 29 years,Mental and behavioural disorders (F00-F99),All deaths of residents in or outside their home country,United Kingdom,50.0,39.0,41.0,,,,,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Austria,1.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Belgium,0.0,2.0,3.0,2.0,2.0,2.0,2.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Bulgaria,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Switzerland,2.0,0.0,0.0,0.0,0.0,0.0,1.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Czechia,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Germany,15.0,16.0,15.0,13.0,16.0,21.0,16.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Denmark,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Estonia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Greece,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Spain,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,European Union - 27 countries (from 2020),68.0,72.0,84.0,87.0,77.0,89.0,,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,European Union - 28 countries (2013-2020),76.0,81.0,89.0,,,,,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Finland,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,France,13.0,13.0,14.0,17.0,11.0,11.0,9.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Metropolitan France,13.0,13.0,13.0,16.0,11.0,10.0,8.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Croatia,0.0,0.0,0.0,1.0,0.0,0.0,2.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Hungary,2.0,1.0,1.0,2.0,1.0,0.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Italy,4.0,1.0,0.0,4.0,1.0,4.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Liechtenstein,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Lithuania,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Latvia,3.0,2.0,1.0,0.0,1.0,4.0,,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Malta,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Netherlands,2.0,4.0,4.0,2.0,5.0,2.0,6.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Norway,0.0,0.0,0.0,0.0,1.0,1.0,,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Poland,24.0,33.0,37.0,35.0,37.0,28.0,28.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Portugal,0.0,0.0,0.0,0.0,0.0,1.0,,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Romania,0.0,0.0,4.0,3.0,1.0,2.0,,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Serbia,1.0,1.0,1.0,1.0,0.0,0.0,1.0,
Total,From 15 to 29 years,Mental and behavioural disorders due to use of alcohol,All deaths reported in the country,Sweden,0.0,0.0,0.0,0.0,1.0,3.0,0.0,
